id;reference;variation_index;rhythm_type;melody;clef;alter;support_sound;height;tempo;bar;note_length;;
3282;2470;1;1;Bd fd cA Bd | BA cB AG GG;&;_B _E;g;0;0;24;1/8;;
3283;2470;2;1;Bd fd cA Bd | BA c!mark!A AG GG;&;_B _E;g;0;0;24;1/8;;
3284;2471;1;1;Bd dB cA BG | GF BA AG EE;&;^F;e;0;0;24;1/8;;
3285;2474;1;5;Ac {d}c2 A2 | dA A/B/2 e2 | eB {d}c2 A2 cB A2 A2;&;;a;0;0;54;1/8;;
3286;2475;1;5;Ac {d}c2 A2 | dA A/B/2 e2 | eB {d}c2 A2 cB A2 A2;&;;a;0;0;54;1/8;;
3287;2476;1;5;Ac {d}c2 A2 | dA A/B/2 e2 | eB {d}c2 A2 cB A2 A2;&;;a;0;0;54;1/8;;
3288;2477;1;5;AA A2 d/B/2 | cB A2 B/A/2 | GG A2 c/A/2 BB A2 A2;&;;a;0;0;34;1/8;;
3289;2478;1;1;dB dd cA AA | dB AA BG GG;&;^F;g;0;0;34;1/8;;
3290;2479;1;1;Bd dB cB AB | BA GA GG GG;&;^F;g;0;0;44;1/8;;
3291;2479;2;1;Bd dB cB AB | BA G!mark!G GG GG;&;^F;g;0;0;44;1/8;;
3292;2481;1;1;Bc ee eB Bc | ed cB BA AA;&;;a;0;0;44;1/8;;
3293;2481;2;1;!mark!ec ee eB Bc | ed cB BA AA;&;;a;0;0;44;1/8;;
3294;2482;1;1;Bc ee eB Bc | ed cB BA AA;&;;a;0;0;44;1/8;;
3295;2482;2;1;!mark!ec ee eB Bc | ed cB BA AA;&;;a;0;0;44;1/8;;
3296;2483;1;1;Bc ee eB Bc | ed cB BA AA;&;;a;0;0;44;1/8;;
3297;2483;2;1;!mark!ec ee eB Bc | ed cB BA AA;&;;a;0;0;44;1/8;;
3298;2484;1;1;Bc ee eB Bc | ed cB BA AA;&;;a;0;0;44;1/8;;
3299;2484;2;1;!mark!ec ee eB Bc | ed cB BA AA;&;;a;0;0;44;1/8;;
3300;2485;1;1;cc cB dd dd | cc BB AA AA;&;;a;0;0;44;1/8;;
3301;2486;1;1;Bd Bd cB BB | cB BG GG GG;&;;c;0;0;0;1/8;;
3302;2486;2;1;Bd Bd cB BB | cB !mark!GG GG GG;&;;c;0;0;0;1/8;;
3303;2487;1;1;AB cB cA AA | AB cA BA GG;&;^F;g;0;0;44;1/8;;
3304;2367;1;1;dd dB BG GG | cc cB BA AA;&;^F;a;0;0;24;1/8;;
3305;2368;1;1;dd dB BG GG | cc cB BA AA;&;^F;a;0;0;24;1/8;;
3306;3086;1;1;GF GB dB cA | Bc GF AG GG;&;^F;g;0;0;48;1/8;;
3307;3087;1;1;AA GG FF DD | GG FF AA AA;&;_B;f;0;0;24;1/8;;
3308;3088;1;1;AG dd dc AB | AG cc BA AA;&;_B _E;g;0;0;24;1/8;;
3309;3089;1;1;EE CE EE DC | DD B,D DD CB,;&;;c;0;0;24;1/8;;
3310;3090;1;1;GB AB AF FD | FG FA AG GE;&;_B;d;0;0;24;1/8;;
3311;3091;1;1;dB BG FA AB | cA AF GG GG;&;^F;g;0;0;24;1/8;;
3312;3091;2;1;dB !mark!c/B/G FA AB | cA AF GG GG;&;^F;g;0;0;24;1/8;;
3313;3092;1;1;EE GE EC CB, | DD FD DB, B,B,;&;_B _E  _A;be;0;0;24;1/8;;
3314;3094;1;1;GG A/G/F/E/ DE/F/ GB | BB AA GA/F/ GG;&;;g;0;0;0;1/8;;
3315;3095;1;1;ee eG cB AA | cc cG cB AA;&;_B;f,a;0;0;44;1/8;;
3316;3096;1;1;DC EF ED GE | DC EF EC CC;&;;c;0;0;44;1/8;;
3317;3097;1;1;cc ed cB AG | cc ed cB AG;&;;c;0;0;0;1/8;;
3318;3098;1;1;cc ed cB AG | cc ed cB AG;&;;c;0;0;38;1/8;;
3319;3099;1;1;AB cA dA BA | cA BA dA BA;&;;a;0;0;0;1/8;;
3320;3100;1;1;BB cG AF FF | AA BF GE EE;&;_B _E  _A;be;0;0;44;1/8;;
3321;3101;1;1;AA AF AG GG | BG GE FF FF;&;_B;f;0;0;24;1/8;;
3322;3101;2;1;AA AF !mark!GG GG | !mark!AG !mark!E!mark!G FF FF;&;_B;f;0;0;24;1/8;;
3323;3103;1;1;dd BG AA/B/ GG | AB/c/ AA GG GG;&;^F;g;0;0;24;1/8;;
3324;3104;1;1;FG AF BA AF | AG GE GF FF;&;_B;f;0;0;0;1/8;;
3325;3104;2;1;F!mark!F/G/ AF BA AF | AG GE GF FF;&;_B;f;0;0;0;1/8;;
3326;3105;1;1;AA GE FF DD | EE CC DD DD;&;^F ^C;d;0;0;0;1/8;;
3327;3105;2;1;AA GE FF DD | EE CC DD D!mark!F;&;^F ^C;d;0;0;0;1/8;;
3328;3106;1;1;ee ee fd dd | cd ed dc cc;&;;c;0;0;42;1/8;;
3329;3107;1;1;cc BG cA GG | cc BG AF FF;&;_B _E  _A  _D;f;0;0;24;1/8;;
3330;3108;1;1;dd Bc BA BG | Bc AB AG GG;&;^F;g;0;0;24;1/8;;
3331;3109;1;1;DD/E/ FF DD/E/ FF | GF ED FE DD;&;_B;d;0;0;44;1/8;;
3332;3110;1;1;Gd dc ed dA | Ad dB AG GG;&;;c;0;0;0;1/8;;
3333;3110;2;1;Gd dc !mark!dd dA | Ad dB AG GG;&;;c;0;0;0;1/8;;
3334;3111;1;1;AA AE AA AG | BB AA EE EE;&;;a;0;0;24;1/8;;
3335;3112;1;2A;AA cB GG A/B/2 c2 | cB cB AB A2 A2;&;;a;0;0;54;1/8;;
3336;3114;1;2;GB BB cB A HF2 | GB BB cB A HA2;&;^F;g;0;0;24;1/8;;
3337;3114;2;2;GB BB cB A HF2 | GB BB cB !mark!D H!mark!D2;&;^F;g;0;0;24;1/8;;
3338;3115;1;1;GG BA BA AB | BG GE ED DD;&;^F ^C;d;0;0;24;1/8;;
3339;3116;1;1;dB GG FA AA | cA FF GG GG;&;^F;g;0;0;24;1/8;;
3340;1607;1;1;Ac cA BA GB | AA GG FF FF;&;_B;f;f=c;0;0;1/8;;
3341;1608;1;1;Ac cA BA GB | AA GG FF FF;&;_B;f;f=c;0;0;1/8;;
3342;1609;1;1;Ac cA BA GB | AA GG FF FF;&;_B;f;f=c;0;0;1/8;;
3343;1610;1;1;Ac cA BA GB | AA GG FF FF;&;_B;f;f=c;0;0;1/8;;
3344;1611;1;1;Ac cA BA GB | AA GG FF FF;&;_B;f;f=c;0;0;1/8;;
3345;1612;1;1;Ac cA BA GB | AA GG FF FF;&;_B;f;f=c;0;0;1/8;;
3346;1613;1;1;Ac cA BA GB | AA GG FF FF;&;_B;f;f=c;0;0;1/8;;
3347;1614;1;1;GE GG FE CC | FD FF ED CC;&;;c;0;0;0;1/8;;
3348;1615;1;1;FA cc AB AF | Ac AA GG FF;&;_B;f;0;0;0;1/8;;
3349;1615;2;1;FA cc A!mark!c AF | Ac AA GG FF;&;_B;f;0;0;0;1/8;;
3350;1616;1;1;Bd dB Ac cB | GB BA GG GG;&;;g;0;0;0;1/8;;
3351;1616;2;1;Bd dB !mark!A/B/c cB | GB BA GG GG;&;;g;0;0;0;1/8;;
3352;1617;1;1;cA BA AG GA | BG AG GF FF;&;_B;f;0;0;0;1/8;;
3353;1617;2;1;cA BA AG GA | BG AG GF F!mark!A;&;_B;f;0;0;0;1/8;;
3354;1618;1;1;cA BA AG GA | BG AG GF FF;&;_B;f;0;0;0;1/8;;
3355;1618;2;1;cA BA AG GA | BG AG GF F!mark!A;&;_B;f;0;0;0;1/8;;
3356;1619;1;1;cA BA AG GA | BG AG GF FF;&;_B;f;0;0;0;1/8;;
3357;1619;2;1;cA BA AG GA | BG AG GF F!mark!A;&;_B;f;0;0;0;1/8;;
3358;1620;1;1;cA BA AG GA | BG AG GF FF;&;_B;f;0;0;0;1/8;;
3359;1620;2;1;cA BA AG GA | BG AG GF F!mark!A;&;_B;f;0;0;0;1/8;;
3360;1621;1;1;cA BA AG GA | BG AG GF FF;&;_B;f;0;0;0;1/8;;
3361;1621;2;1;cA BA AG GA | BG AG GF F!mark!A;&;_B;f;0;0;0;1/8;;
3362;1622;1;1;cA BA AG GA | BG AG GF FF;&;_B;f;0;0;0;1/8;;
3363;1622;2;1;cA BA AG GA | BG AG GF F!mark!A;&;_B;f;0;0;0;1/8;;
3364;1623;1;1;cA BA AG GA | BG AG GF FF;&;_B;f;0;0;0;1/8;;
3365;1623;2;1;cA BA AG GA | BG AG GF F!mark!A;&;_B;f;0;0;0;1/8;;
3366;1624;1;1;cA BA AG GA | BG AG GF FF;&;_B;f;0;0;0;1/8;;
3367;1624;2;1;cA BA AG GA | BG AG GF F!mark!A;&;_B;f;0;0;0;1/8;;
3368;1625;1;1;BB/c/ dB cA AG | BB dB cA AG;&;;g;0;0;0;1/8;;
3369;1626;1;1;cA AA GG GG | BG GG FF FF;&;_B;f;0;0;0;1/8;;
3370;1627;1;1;FG AA GG FG | AA GG FF FF;&;_B;f;0;0;0;1/8;;
3371;1628;1;1;GG GB dB/c/ BA/B/ | dc AA AG GG;&;;g;0;0;0;1/8;;
3372;1629;1;1;BB dc BB cB | AA BA GG GG;&;;g;0;0;0;1/8;;
3373;1630;1;1;CA/C/ ee cA dd | BA/B/ cc AA AA;&;^C ^G;a;0;0;0;1/8;;
3374;1630;1;1;cB/c/ ee cA dd | BA/B/ cc AA AA;&;^C ^G;a;0;0;0;1/8;;
3375;1631;1;1;Bd dB dc AA | Ac cB dB GG;&;^F;g;0;1/4=100;0;1/8;;
3376;1631;1;1;Bd dB dc AF | Ac cc cB GG;&;^F;g;0;1/4=100;0;1/8;;
3377;1632;1;1;EE GE FF AF | GG BB EE EE;&;^F ^G;e;0;0;0;1/8;;
3378;1633;1;1;BA/B/ dd cA/B/ cc | BG/A/ BB GG GG;&;;g;f#;0;0;1/8;;
3379;1633;2;1;BA/B/ dd !mark!c/B/A/B/ cc | BG/A/ B!mark!B/A/ GG GG;&;;g;f#;0;0;1/8;;
3380;1634;1;1;GB dd cB AA | dA BA AG GG;&;;g;e;0;0;1/8;;
3381;1635;1;1;CE GE GE DD | FE FD CC CC;&;;c;0;0;0;1/8;;
3382;1635;2;1;CE G!mark!F GE DD | FE FD CC CC;&;;c;0;0;0;1/8;;
3383;1635;1;1;CE GE GE FG | GG FD CC CC;&;;c;0;0;0;1/8;;
3384;1635;2;1;CE G!mark!F GE F!mark!F | GG FD CC CC;&;;c;0;0;0;1/8;;
3385;1636;1;1;CE GE GE DD | FE FD CC CC;&;;c;0;0;0;1/8;;
3386;1636;2;1;CE G!mark!F GE DD | FE FD CC CC;&;;c;0;0;0;1/8;;
3387;774;1;1;AF BA GG GG | GE AG FF FF;&;^F ^C;"#f;d";0;1/4=112;C;1/8;;
3388;778;1;1;GG AB cE EE | FD DD AG GG;&;;c;0;0;0;1/8;;
3389;780;1;1;GG AB cE EE | FD DD AG GG;&;;c;0;0;0;1/8;;
3390;782;1;1;dd ed dB BB | cA Ac cB BB;&;;"h;g";0;0;C;1/8;;
3391;782;2;1;!mark!B!mark!B ed !mark!cB B!mark!G | cA Ac !mark!BB BB;&;;"h;g";0;0;C;1/8;;
3392;783;1;1;dA cA BG GB | AG FD GG GB;&;^F;g;0;0;48;1/8;;
3393;783;2;1;!mark!cA cA BG GB | AG FD GG GB;&;^F;g;0;0;48;1/8;;
3394;784;1;1;dB cA BG BB | AG FD GG BB;&;^F;g;0;0;48;1/8;;
3395;784;2;1;dB cA BG BB | AG FD GG !mark!G!mark!G;&;^F;g;0;0;48;1/8;;
3396;785;1;1;dB cA BG GB | AG FD GG GB;&;^F;g;0;0;48;1/8;;
3397;785;2;1;dB cA BG G!mark!G | AG FD GG G!mark!G;&;^F;g;0;0;48;1/8;;
3398;786;1;1;dB cA BG GB | AG FD GG GB;&;^F;g;0;0;0;1/8;;
3399;786;2;1;!mark!c!mark!A cA BG GB | AG FD GG GB;&;^F;g;0;0;0;1/8;;
3400;787;1;1;dB cA BG GB | AG FD GG GB;&;^F;g;0;0;48;1/8;;
3401;788;1;1;dB GB dc AA | AF DF AG GB;&;^F;g;0;0;C;1/8;;
3402;790;1;1;dd BB GG BB | cc AA FF AA;&;^F;g;0;0;24;1/8;;
3403;790;2;1;dd BB GG BB | cc AA !mark!D!mark!D !mark!F!mark!F;&;^F;g;0;0;24;1/8;;
3404;791;1;1;cE EF AG DD | AG FD CE GG;&;;c;0;0;C;1/8;;
3405;792;1;1;AA dd cB cc | EF GB BA AF;&;^F ^C;"a;d";0;0;44288;1/8;;
3406;792;2;1;A!mark!F dd cB c!mark!E | EF GB BA A!mark!A;&;^F ^C;"a;d";0;0;44288;1/8;;
3407;793;1;1;cA cA GG CG | GG AB Gc cc;&;;"c;g";0;0;48;1/8;;
3408;793;2;1;cA cA G!mark!E CG | GG AB Gc cc;&;;"c;g";0;0;48;1/8;;
3409;794;1;1;AA cA GG GE | FF AF EE DC;&;;c;a�=e�;0;24;1/8;;
3410;795;1;1;dd de dB BA | BA AF AG GG;&;^F;g;0;0;48;1/8;;
3411;796;1;1;dd ed cB AB | cc dc cB BB;&;_B _E;bh;0;0;24;1/8;;
3412;797;1;1;dc dB BA Bd | cA BG GG GG;&;_B;g;0;0;34;1/8;;
3413;798;1;1;dB BG Bd de | cA AF Ac cd;&;^F;g;0;0;C;1/8;;
3414;799;1;1;dB BG Bd de | cA AF Ac cd;&;^F;g;0;0;C;1/8;;
3415;2050;1;1;GG Bd dc AB | dd cA BB GG;&;_B _E;g;0;1/4=100;0;1/8;;
3416;2050;2;1;GG Bd d!mark!c/B/ AB | dd cA BB GG;&;_B _E;g;0;1/4=100;0;1/8;;
3417;2051;1;1;GG Bd dc AB | dd cA BB GG;&;_B _E;g;0;1/4=100;0;1/8;;
3418;2051;2;1;GG Bd d!mark!c/B/ AB | dd cA BB GG;&;_B _E;g;0;1/4=100;0;1/8;;
3419;2052;1;1;GG Bd dc AB | dd cA BB GG;&;_B _E;g;0;1/4=100;0;1/8;;
3420;2052;2;1;GG Bd d!mark!c/B/ AB | dd cA BB GG;&;_B _E;g;0;1/4=100;0;1/8;;
3421;2053;1;1;GG Bd dc AB | dd cA BB GG;&;_B _E;g;0;1/4=100;0;1/8;;
3422;2053;2;1;GG Bd d!mark!c/B/ AB | dd cA BB GG;&;_B _E;g;0;1/4=100;0;1/8;;
3423;2787;1;1;FF dd FF BB | DD GG CC DD;&;_B;d;0;0;0;1/8;;
3424;2788;1;1;Be dB dA AA | Ad cA GB BB;&;^F;e;0;0;48;1/8;;
3425;2788;2;1;Be d!mark!d/^/ dA AA | Ad cA GB BB;&;^F;e;0;0;48;1/8;;
3426;2789;1;1;cA AG BA AA | cA AG BA AA;&;_B;f;0;0;24;1/8;;
3427;2790;1;1;GB dd GB cB | AA AA GG GG;&;^F;g;0;0;44;1/8;;
3428;2791;1;1;GB dd GB cB | AA AA GG GG;&;^F;g;0;0;44;1/8;;
3429;2671;1;1;BB cB AA AA | AA BA GG GG;&;^F;g;0;1/4=100;24;1/8;;
3430;2671;2;1;BB cB A!mark!G AA | AA BA GG GG;&;^F;g;0;1/4=100;24;1/8;;
3431;2672;1;1;Bc de dd dB | dd cc BB BB;&;^F;g;0;0;24;1/8;;
3432;2673;1;1;Bc de dd dB | dd cc BB BB;&;^F;g;0;0;24;1/8;;
3433;2674;1;1;EE AG FF FF | EE AG FF EE;&;;a;0;1/4=72;24;1/8;;
3434;2675;1;1;dd/c/ BB AA ee | dd cd/c/ BB BB;&;^F;44;0;0;0;1/8;;
3435;2676;1;1;GD FD ED DE | FD ED ED DD;&;;c;0;0;0;1/8;;
3436;2677;1;1;dB Bd cA AF | cA Ac BG GG;&;^F;g;0;0;0;1/8;;
3437;2678;1;1/2;AA/B/ cA AA/B/ cA | AG/A/ BG GF F HF2;&;_B;f;0;0;24;1/8;;
3438;2679;1;1;AE GF EG FE | EA EF EF EE;&;^F;e;0;0;0;1/8;;
3439;2680;1;1;EA GF/G/ AF EE | EA FE ED DD;&;_B;d;0;0;24;1/8;;
3440;2681;1;4;cB2 BA2 cB2 AG2 | cB2 BA2 AG2 GG2;&;;c;0;0;38;1/8;;
3441;2682;1;1;AA cB AG GG | GG BA GF FF;&;_B;f;0;0;24;1/8;;
3442;2682;2;1;AA cB AG GG | G!mark!C BA GF FF;&;_B;f;0;0;24;1/8;;
3443;2683;1;1;dd AA BA dd | cc AF GB AA;&;^F;g;0;0;44;1/8;;
3444;2683;2;1;dd AA BA dd | c!mark!A AF GB AA;&;^F;g;0;0;44;1/8;;
3445;2684;1;1;dd AA BA dd | cc AF GB AA;&;^F;g;0;0;44;1/8;;
3446;2684;2;1;dd AA BA dd | c!mark!A AF GB AA;&;^F;g;0;0;44;1/8;;
3447;2685;1;1;AG FD BG GE | AG FE ED DD;&;^F ^C;d;0;0;44;1/8;;
3448;2686;1;1;EF ED AG AE | EF ED GE EE;&;;a;0;0;24;1/8;;
3449;2687;1;1;dd cc BB AA | GG cc BB AF;&;_B;f;0;0;24;1/8;;
3450;2687;2;1;dd cc BB AA | GG cc BB A!mark!A;&;_B;f;0;0;24;1/8;;
3451;2689;1;1;CF EG FA cc | AG/A/ BE GF FF;&;_B;f;0;0;0;1/8;;
3452;2689;2;1;CF EG FA cc | !mark!d!mark!G B!mark!A/B/ !mark!cF !mark!A!mark!A;&;_B;f;0;0;0;1/8;;
3453;2720;1;1;FG AF BA GC | GA BA GE FF;&;_B;f;0;1/4=88;24;1/8;;
3454;2721;1;1;GG BG AF FE | GE EF EE EE;&;^F;e;0;0;24;1/8;;
3455;2722;1;1;B/A/G BA GG cc | B/A/G AA GG GG;&;^F;g;0;0;0;1/8;;
3456;2723;1;1;DD ED GD GF | AG BA GG GG;&;^F;g;0;0;24;1/8;;
3457;2724;1;1;ee/d/ ce dc BB | dc Bd cB AA;&;;a;0;0;24;1/8;;
3458;2724;2;1;ee/d/ ce dc BB | !mark!c!mark!B !mark!A!mark!A !mark!A!mark!A AA;&;;a;0;0;24;1/8;;
3459;2726;1;1;dB BG cA AG | AA cB/c/ dB BG;&;^F;g;0;0;24;1/8;;
3460;2727;1;1;GG AG BG cc | dc fc dB cc;&;;c;0;0;24;1/8;;
3461;2054;1;1;GG Bd dc AB | dd cA BB GG;&;_B _E;g;0;1/4=100;0;1/8;;
3462;2054;2;1;GG Bd d!mark!c/B/ AB | dd cA BB GG;&;_B _E;g;0;1/4=100;0;1/8;;
3463;2055;1;1;GG Bd dc AB | dd cA BB GG;&;_B _E;g;0;1/4=100;0;1/8;;
3464;2055;2;1;GG Bd d!mark!c/B/ AB | dd cA BB GG;&;_B _E;g;0;1/4=100;0;1/8;;
3465;2056;1;1;dB ce dc BA/B/ | Bc eB cA AB/c/;&;;a,g;0;0;0;1/8;;
3466;2057;1;1;dB ce dc BA/B/ | Bc eB cA AB/c/;&;;a,g;0;0;0;1/8;;
3467;2058;1;1;dB ce dc BA/B/ | Bc eB cA AB/c/;&;;a,g;0;0;0;1/8;;
3468;2059;1;1;AA cc ee dc | dc cB BA AA;&;;a;0;0;0;1/8;;
3469;2059;2;1;AA cc ee dc | dc !mark!B/c/B !mark!B/c/A AA;&;;a;0;0;0;1/8;;
3470;2059;1;1;AA ce ed dc | dc cB cA AA;&;;a;0;0;0;1/8;;
3471;2059;2;1;AA ce ed dc | dc !mark!B!mark!A !mark!BA AA;&;;a;0;0;0;1/8;;
3472;2061;1;1;GG GF GC CD | FF FE FC CC;&;_E;c;0;0;0;1/8;;
3473;2062;1;1;Ac ed eB cB | eB cB BA AA;&;;a;0;0;0;1/8;;
3474;2063;1;1;AA/B/ cB ed eB | eB dc/B/ AA AA;&;;a;0;0;0;1/8;;
3475;2064;1;1;BG BA AG GE | BG GF FE EE;&;^F;e;0;0;0;1/8;;
3476;2064;2;1;BG BA AG G!mark!F | BG GF FE EE;&;^F;e;0;0;0;1/8;;
3477;2065;1;1;BG BA AG GE | BG GF FE EE;&;^F;e;0;0;0;1/8;;
3478;2065;2;1;BG BA AG G!mark!F | BG GF FE EE;&;^F;e;0;0;0;1/8;;
3479;2066;1;1;BB dd cA Ac | cA AB BG GG;&;_B;g;0;0;0;1/8;;
3480;2066;2;1;BB dd cA A!mark!A | cA A!mark!A B!mark!B GG;&;_B;g;0;0;0;1/8;;
3481;2067;1;1;AA dd cA AA | dc cA AG GG;&;_B;g;0;0;0;1/8;;
3482;2068;1;1;AA dd cA AA | dc cA AG GG;&;_B;g;0;0;0;1/8;;
3483;2069;1;1;AA dd cA AA | dc cA AG GG;&;_B;g;0;0;0;1/8;;
3484;2070;1;1;AA dd cA AA | dc cA AG GG;&;_B;g;0;0;0;1/8;;
3485;2071;1;1;AA dd cA AA | dc cA AG GG;&;_B;g;0;0;0;1/8;;
3486;2072;1;1;ce ec dB BA | Bd dB cA AA;&;;a;0;0;0;1/8;;
3487;2073;1;1;ce ec dB BA | Bd dB cA AA;&;;a;0;0;0;1/8;;
3488;2074;1;1;AA ce d/e/B Bc | ed dB BA AA;&;;a;a=fis;0;0;1/8;;
3489;2074;2;1;AA c!mark!c/e/ d/e/B Bc | ed !mark!B!mark!c !mark!A!mark!c AA;&;;a;a=fis;0;0;1/8;;
3490;2074;1;1;cc ee de Bc | ed dB BA AA;&;;a;a=fis;0;0;1/8;;
3491;2074;2;1;!mark!A!mark!A ee de Bc | ed !mark!B!mark!c !mark!A!mark!c AA;&;;a;a=fis;0;0;1/8;;
3492;2074;1;1;AA ed eB Bc | ed dB AA AA;&;;a;a=fis;0;0;1/8;;
3493;2075;1;1;AA ce d/e/B Bc | ed dB BA AA;&;;a;a=fis;0;0;1/8;;
3494;2075;2;1;AA c!mark!c/e/ d/e/B Bc | ed !mark!B!mark!c !mark!A!mark!c AA;&;;a;a=fis;0;0;1/8;;
3495;2075;1;1;cc ee de Bc | ed dB BA AA;&;;a;a=fis;0;0;1/8;;
3496;2075;2;1;!mark!A!mark!A ee de Bc | ed !mark!B!mark!c !mark!A!mark!c AA;&;;a;a=fis;0;0;1/8;;
3497;2075;1;1;AA ed eB Bc | ed dB AA AA;&;;a;a=fis;0;0;1/8;;
3498;2076;1;1;EF GG BG AB | BG FE EE EE;&;^F;e;0;0;0;1/8;;
3499;2077;1;1;ec cc ee dd | AA cc AA AA;&;;a;0;0;0;1/8;;
3500;2077;2;1;ec cc ee dd | !mark!c!mark!c !mark!B!mark!B AA AA;&;;a;0;0;0;1/8;;
3501;2078;1;1;ce dc dc Bc | dc BA AA AA;&;;a;0;0;0;1/8;;
3502;2078;2;1;ce dc dc B!mark!A | dc BA AA AA;&;;a;0;0;0;1/8;;
3503;2079;1;1;AB dd dc AB | dd cB AG GG;&;_B;g;0;0;0;1/8;;
3504;2080;1;1;dd cd BA GA/B/ | cB AG GG GG;&;_B;g;0;0;0;1/8;;
3505;2080;1;1;dc/B/ AB/d/ BA GA/B/ | cB AG GG GG;&;_B;g;0;0;0;1/8;;
3506;2080;2;1;d!mark!d/c/ !mark!B!mark!c/d/ BA GA/B/ | cB AG GG GG;&;_B;g;0;0;0;1/8;;
3507;2081;1;1;dd cd BA GA/B/ | cB AG GG GG;&;_B;g;0;0;0;1/8;;
3508;2081;1;1;dc/B/ AB/d/ BA GA/B/ | cB AG GG GG;&;_B;g;0;0;0;1/8;;
3509;2081;2;1;d!mark!d/c/ !mark!B!mark!c/d/ BA GA/B/ | cB AG GG GG;&;_B;g;0;0;0;1/8;;
3510;2082;1;1;dd cd BA GA/B/ | cB AG GG GG;&;_B;g;0;0;0;1/8;;
3511;2082;1;1;dc/B/ AB/d/ BA GA/B/ | cB AG GG GG;&;_B;g;0;0;0;1/8;;
3512;2082;2;1;d!mark!d/c/ !mark!B!mark!c/d/ BA GA/B/ | cB AG GG GG;&;_B;g;0;0;0;1/8;;
3513;2083;1;1;dd cd BA GA/B/ | cB AG GG GG;&;_B;g;0;0;0;1/8;;
3514;2083;1;1;dc/B/ AB/d/ BA GA/B/ | cB AG GG GG;&;_B;g;0;0;0;1/8;;
3515;2083;2;1;d!mark!d/c/ !mark!B!mark!c/d/ BA GA/B/ | cB AG GG GG;&;_B;g;0;0;0;1/8;;
3516;2084;1;1;dd cd BA GA/B/ | cB AG GG GG;&;_B;g;0;0;0;1/8;;
3517;2136;1;1;cB dc cG GA | cG cB AF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3518;2137;1;1;cB dc cG GA | cB BG GF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3519;2137;2;1;cB dc cG GA | cB B!mark!F !mark!FF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3520;2137;1;1;cB dc cG GA | cG cB AF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3521;2138;1;1;cB dc cG GA | cB BG GF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3522;2138;2;1;cB dc cG GA | cB B!mark!F !mark!FF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3523;2138;1;1;cB dc cG GA | cG cB AF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3524;2139;1;1;cB dc cG GA | cB BG GF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3525;2139;2;1;cB dc cG GA | cB B!mark!F !mark!FF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3526;2139;1;1;cB dc cG GA | cG cB AF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3527;2140;1;1;cB dc cG GA | cB BG GF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3528;2140;2;1;cB dc cG GA | cB B!mark!F !mark!FF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3529;2140;1;1;cB dc cG GA | cG cB AF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3530;2141;1;1;cB dc cG GA | cB BG GF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3531;2141;2;1;cB dc cG GA | cB B!mark!F !mark!FF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3532;2141;1;1;cB dc cG GA | cG cB AF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3533;2142;1;1;cB dc cG GA | cB BG GF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3534;2142;2;1;cB dc cG GA | cB B!mark!F !mark!FF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3535;2142;1;1;cB dc cG GA | cG cB AF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3536;2143;1;1;cB dc cG GA | cB BG GF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3537;2143;2;1;cB dc cG GA | cB B!mark!F !mark!FF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3538;2143;1;1;cB dc cG GA | cG cB AF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3539;2144;1;1;cB dc cG GA | cB BG GF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3540;2144;2;1;cB dc cG GA | cB B!mark!F !mark!FF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3541;2144;1;1;cB dc cG GA | cG cB AF FF;&;^F ^C ^G;f;0;0;0;1/8;;
3542;3534;1;1;cA AB cB AG | cB AB GF FF;&;_B;f;0;0;24;1/8;;
3543;3534;2;1;cA AB cB AG | cB AB GF F!mark!A;&;_B;f;0;0;24;1/8;;
3544;3535;1;1;CC EE FE DD | B,B, DD ED CC;&;;c;0;1/4=100;24;1/8;;
3545;3535;1;1;CC EE FE DD | B,B, B,B, CC CC;&;;c;0;1/4=100;24;1/8;;
3546;3535;2;1;CC EE FE DD | B,B, !mark!D!mark!D !mark!F!mark!E CC;&;;c;0;1/4=100;24;1/8;;
3547;3536;1;1;CC EE FE DD | B,B, DD ED CC;&;;c;0;1/4=100;24;1/8;;
3548;3536;1;1;CC EE FE DD | B,B, B,B, CC CC;&;;c;0;1/4=100;24;1/8;;
